chr,start,stop,Cluster,kimura_div_pct,aln_length,cpg_density_pct
chr10,97417834,97418118,0,4.093792995202823,284,0.7067137809187279
chr10,99820811,99821797,2,1.8794510125791075,986,1.9289340101522843
chr10,102391444,102392396,1,1.7685971407349506,952,1.6824395373291272
chr10,102454374,102455335,2,6.122750061276407,961,1.875
chr10,130627956,130628919,0,6.126885470194614,963,1.1434511434511434
chr10,133541054,133542017,0,4.023087377003779,963,1.3513513513513513
chr11,9318775,9319704,0,5.123284538024279,929,1.6163793103448276
chr11,10391308,10392276,1,2.2333409844973007,968,1.9648397104446742
chr11,24446093,24447052,1,2.4808389819986063,959,1.7745302713987474
chr11,33049341,33050285,0,6.566371776989705,943,0.5302226935312832
chr11,37858937,37859901,0,4.299172048734822,964,1.3499480789200415
chr11,41305798,41306022,0,14.223544443044783,224,1.345291479820628
chr11,55430994,55431959,0,8.454546761858957,965,1.037344398340249
chr11,56057660,56058622,0,3.2847350736133576,962,1.45681581685744
chr11,60713185,60713909,1,7.774305488103472,722,1.5214384508990317
chr11,60714223,60714479,0,4.136404083289452,256,0.7843137254901961
chr11,61655012,61655976,2,2.257936140572484,964,2.0768431983385254
chr11,62194659,62195628,0,7.471662245261557,969,1.859504132231405
chr11,62326599,62327566,0,3.2052445007562063,967,1.2422360248447204
chr11,62368490,62369451,1,12.46226701794476,958,1.6666666666666667
chr11,62371426,62371589,0,9.29320130003692,162,1.8518518518518519
chr11,62381929,62382006,2,10.181898930813048,76,2.6315789473684212
chr11,62382199,62383091,0,6.700432455406026,887,1.5712682379349046
chr11,62858517,62859476,2,1.9223445116800002,959,2.2964509394572024
chr11,63527970,63528938,2,1.8211838300346073,968,2.171664943123061
chr11,63530313,63531281,1,3.219080159751763,968,1.7580144777662874
chr11,67477410,67477551,0,26.22889220913439,127,0.7142857142857143
chr11,67603353,67604313,2,1.8032343369969241,960,2.0855057351407718
chr11,67757888,67758849,1,8.288941031712598,958,1.3541666666666667
chr11,67867963,67868923,2,1.6961244106421063,960,2.18978102189781
chr11,71238899,71239021,2,4.215217159172627,122,2.479338842975207
chr11,71767204,71767231,2,7.8566183086859,27,0.0
chr11,71767234,71767904,0,5.355375766581088,670,1.4947683109118086
chr11,72164373,72165341,1,2.7679277603649215,968,1.654601861427094
chr11,96586132,96587100,0,3.457227394979397,968,0.9307135470527405
chr11,101695062,101696030,1,2.457389156249103,968,1.7580144777662874
chr11,101703560,101704528,1,2.5644326567782936,968,1.9648397104446742
chr11,105264850,105265754,0,4.068487260211665,902,1.3289036544850499
chr11,118721014,118721981,2,1.4099751943849061,967,2.277432712215321
chr11,118729206,118730174,2,1.4080896467850252,968,2.2750775594622543
chr11,119039271,119040160,2,5.866563554070855,889,2.2522522522522523
chr12,4721230,4722199,2,4.180617161507981,969,2.169421487603306
chr12,5537016,5537956,0,5.31909537591242,940,2.0234291799787005
chr12,6885859,6886821,0,8.113892989018828,962,1.6649323621227887
chr12,8461931,8462899,1,2.6730523472930567,968,1.9648397104446742
chr12,8635660,8636609,2,7.554881107804201,949,2.5316455696202533
chr12,9600464,9601432,0,8.371220692153162,968,1.7580144777662874
chr12,10571267,10572236,0,4.684441913652539,969,1.4462809917355373
chr12,21644941,21645931,2,7.307628447575386,990,2.0222446916076846
chr12,29932053,29933021,1,1.7347858089575472,968,1.9648397104446742
chr12,32099510,32100478,1,2.8653793950732056,968,1.861427094105481
chr12,37738087,37739055,0,12.123513754541381,968,0.827300930713547
chr12,51454286,51455254,1,2.3611603702764223,968,1.861427094105481
chr12,55333430,55334399,1,2.5521273463837972,969,2.0661157024793386
chr12,56400360,56401325,1,2.229710706991319,965,1.8672199170124482
chr12,58327458,58328426,1,2.0317113899448125,968,1.861427094105481
chr12,58335947,58336915,1,2.170171378308907,968,1.5511892450879008
chr12,58543161,58544122,0,4.393004352540197,961,1.5625
chr12,59108213,59109184,0,5.99484930115676,971,1.5463917525773196
chr12,73008722,73009695,0,4.15190197629763,973,1.131687242798354
chr12,85468939,85469903,2,6.752673962546071,964,1.6614745586708204
chr12,93074402,93075369,2,1.705148651240814,967,2.070393374741201
chr12,105478558,105479527,2,1.4914954722747569,969,1.859504132231405
chr12,107826122,107826195,0,4.242075901291117,73,0.0
chr12,107826453,107827421,0,8.39837980636143,968,0.827300930713547
chr12,110570037,110571005,1,3.112332758182215,968,1.861427094105481
chr12,118105983,118106943,2,1.070151445673911,960,1.981230448383733
chr12,122750859,122751831,1,8.776675397614502,970,1.8537590113285274
chr12,123492641,123493573,1,2.056432606535817,932,1.6111707841031149
chr13,18250954,18251919,0,3.608800576256921,965,0.9336099585062241
chr13,18719994,18720917,0,7.020206328674533,923,1.0845986984815619
chr13,19600217,19601185,1,2.363283947000542,968,1.7580144777662874
chr13,22813649,22814620,1,7.333962214406581,968,1.958762886597938
chr13,24591592,24592530,0,5.308117514372652,938,1.1739594450373532
chr13,24956545,24957486,0,5.241196286884872,941,0.6382978723404256
chr13,43040543,43041509,1,4.49410755105924,966,1.450777202072539
chr13,49599021,49599990,2,1.4066224492928174,969,2.272727272727273
chr13,54266806,54267766,1,6.490698453477166,960,1.772679874869656
chr13,69614877,69615842,2,4.818609533789049,965,1.6597510373443984
chr13,95268020,95269003,2,9.560044513915562,983,1.934826883910387
chr14,18557966,18558073,0,5.0328332838308905,103,0.0
chr14,20084586,20085556,1,4.379888339398326,970,1.3415892672858618
chr14,20268922,20269890,1,3.7420899659921667,968,1.654601861427094
chr14,22724684,22725652,2,2.2444170604237264,968,1.861427094105481
chr14,25792774,25793313,1,11.78260006411754,536,1.858736059479554
chr14,38118098,38119067,2,2.136468631841392,969,1.859504132231405
chr14,45213721,45214690,0,7.452602204906006,969,1.0330578512396693
chr14,55024549,55025503,1,2.310028164949459,954,2.2035676810073452
chr14,64894101,64894126,2,29.261381354774485,21,4.166666666666667
chr14,64894162,64894264,0,24.081655431742497,102,0.9900990099009901
chr14,64978587,64979555,1,2.2342055386085344,968,1.9648397104446742
chr14,77635279,77636245,1,9.911930715048998,963,1.761658031088083
chr14,77661397,77662365,2,3.200697039051206,968,2.171664943123061
chr14,77794673,77795634,2,1.919638266717342,961,1.9791666666666667
chr14,87020141,87020979,0,5.132470664971691,838,2.031063321385902
chr14,100311790,100312758,2,6.096446275072596,968,2.4819027921406414
chr15,58833341,58834296,1,7.621247428426406,955,1.6771488469601676
chr15,65226541,65227509,2,1.6825667113447862,968,2.171664943123061
chr15,65733652,65734621,1,2.14869947657281,969,1.962809917355372
chr15,75870853,75871822,1,2.4582904793140394,969,1.756198347107438
chr15,88540551,88541519,1,2.8862964802338853,968,1.7580144777662874
chr15,95784734,95785682,0,6.637392244553081,948,1.0559662090813093
chr15,101859976,101860944,2,2.0960465390565015,968,1.9648397104446742
chr16,5754387,5755355,2,2.0113867628627533,968,2.0682523267838677
chr16,8178760,8179728,2,2.4582753847420102,968,2.0682523267838677
chr16,14636146,14637106,1,4.364191534187407,960,1.8769551616266944
chr16,21221786,21222748,0,4.162997978433774,962,1.45681581685744
chr16,23599483,23600443,1,2.274660970175499,960,1.772679874869656
chr16,34412056,34413016,2,1.8349789451469694,960,1.981230448383733
chr16,34998813,34999771,2,1.8388576152951808,958,1.9853709508881923
chr16,35955554,35956522,0,8.209855061720756,968,2.0682523267838677
chr16,47864458,47865426,1,2.3828729458330007,968,1.861427094105481
chr16,74799403,74800360,1,2.259818996851431,957,1.9874476987447698
chr16,75815004,75815286,2,9.462979499049096,282,3.202846975088968
chr16,75815595,75816296,0,3.263579598700291,701,1.1428571428571428
chr17,5074679,5075646,1,2.0342525346272353,967,1.6563146997929608
chr17,8056336,8056551,2,32.09834660900906,205,1.8691588785046729
chr17,16834879,16835857,2,10.517336543172691,978,1.7400204708290685
chr17,17610927,17611884,2,2.013997591044319,957,2.092050209205021
chr17,18436883,18437858,2,10.561099167788553,975,1.8480492813141685
chr17,19504957,19505922,2,2.379411417621556,965,1.9709543568464731
chr17,20506549,20507524,2,10.561099167788553,975,1.8480492813141685
chr17,30563389,30564161,0,4.624639667795901,772,0.9079118028534371
chr17,30700040,30701008,1,2.042348556243841,968,2.171664943123061
chr17,36140052,36141024,2,1.4860083083388418,972,2.059732234809475
chr17,43354953,43355913,1,2.8176258402166634,960,1.6684045881126173
chr17,46283613,46284581,1,3.5634124647124628,968,1.654601861427094
chr17,54201573,54202541,2,1.7037621334510775,968,1.5511892450879008
chr17,59290106,59290917,0,4.844066976281454,810,1.728395061728395
chr17,64930021,64930983,0,7.731013786126232,962,1.352757544224766
chr17,67326845,67327771,2,5.68999478060296,926,1.5135135135135136
chr17,68603991,68604951,1,2.6078010715957114,960,1.5641293013555788
chr17,80551207,80552176,2,1.713882792186575,969,1.859504132231405
chr17,82744531,82745497,1,2.283248109054005,966,1.6580310880829014
chr18,2000813,2001781,1,2.8640186194948076,968,1.861427094105481
chr18,4917278,4918247,1,2.6809933970988173,969,1.5495867768595042
chr18,26201834,26202802,2,1.6190343012720017,968,1.861427094105481
chr18,26927276,26928239,0,4.87272413536925,963,1.6632016632016633
chr18,27476539,27476584,0,15.547104013461366,44,0.0
chr18,31810500,31811482,2,9.460835799242906,982,1.834862385321101
chr18,41183867,41184837,1,10.444496877669126,969,1.9607843137254901
chr18,67076782,67077752,1,8.607571876757767,968,1.7543859649122806
chr18,68105241,68106208,1,10.112299994199686,966,1.4492753623188406
chr18,68942268,68943233,1,9.285101530518084,964,1.6597510373443984
chr18,69042851,69043820,0,8.244426127013837,969,1.3429752066115703
chr18,79960165,79961063,1,7.692176822908491,898,2.229654403567447
chr19,386679,387637,2,2.160835095520967,958,2.6123301985370952
chr19,8314891,8315814,2,7.800264880904971,923,1.735357917570499
chr19,12231834,12232790,1,2.608545323018254,956,1.675392670157068
chr19,20082341,20083300,0,5.508086371988502,959,1.0438413361169103
chr19,20156337,20157300,2,1.839625141450367,963,1.7671517671517671
chr19,20248489,20248737,0,5.057451946217623,247,0.0
chr19,20285751,20286703,0,6.760225061853012,952,1.0515247108307044
chr19,20466330,20467299,0,6.840994800405976,968,1.0330578512396693
chr19,21567941,21568911,1,3.678643128320976,970,1.1351909184726523
chr19,22283561,22284503,2,1.5559187714179148,942,1.9128586609989373
chr19,22568181,22568269,0,3.5308783606976646,88,0.0
chr19,22575021,22575897,0,8.295508245409083,876,0.9142857142857143
chr19,22580791,22581759,1,4.213989511688858,968,1.2409513960703207
chr19,23077743,23078765,0,5.709375322123734,1022,1.3712047012732616
chr19,23692687,23693586,1,2.3170194102245896,899,1.670378619153675
chr19,23723657,23724624,1,6.904095659902118,967,1.5527950310559007
chr19,27637589,27638584,0,7.684584335827734,995,1.8108651911468814
chr19,28130629,28131598,2,3.795534391089243,969,1.5495867768595042
chr19,28689311,28690280,1,1.7973725759708867,969,1.6528925619834711
chr19,34920177,34921118,0,4.399111214562311,941,1.3829787234042554
chr19,36233353,36234332,1,6.9418039100150795,978,1.9427402862985685
chr19,36247120,36247174,2,8.562759415805315,51,0.0
chr19,36247143,36247924,1,2.1035708286943713,781,1.5384615384615385
chr19,36332168,36333136,1,11.239951037227133,966,1.7580144777662874
chr19,37006158,37007120,0,7.695937022560438,962,1.6649323621227887
chr19,37106646,37107600,1,11.908074228906083,953,1.4690451206715636
chr19,37115196,37116164,0,6.6487902017643705,968,1.344364012409514
chr19,37320787,37321678,0,6.167589537543713,891,1.2359550561797752
chr19,37331390,37332372,2,1.9709212918041423,982,2.140672782874618
chr19,37529808,37530767,1,3.6974413809095092,959,1.8789144050104385
chr19,37629950,37630912,2,1.5983632439259128,962,2.18522372528616
chr19,37866176,37867144,2,1.9049584553312344,968,1.7580144777662874
chr19,38631138,38632089,2,4.872139725891119,951,2.210526315789474
chr19,39479461,39480441,0,6.972345008371731,980,2.0429009193054135
chr19,39959230,39960162,2,5.59275007829698,932,2.3630504833512354
chr19,44280659,44281558,0,7.013306304596442,897,1.670378619153675
chr19,44594095,44595063,1,2.138185024728434,968,1.861427094105481
chr19,48889635,48890598,2,1.605858174156866,963,2.286902286902287
chr19,51905691,51906661,1,9.444968618276297,967,2.1671826625387
chr19,51908191,51909157,2,2.0466359619901,966,1.9689119170984455
chr19,52024481,52024991,0,7.25615541651341,510,1.37524557956778
chr19,52027961,52028039,2,4.809998842716479,69,2.5974025974025974
chr19,52043131,52044100,2,1.6919450031132124,969,2.272727272727273
chr19,52420955,52421918,2,3.1328006709463327,963,1.7671517671517671
chr19,52483851,52484545,2,9.385612723394937,694,1.875901875901876
chr19,52485537,52486432,0,4.977479155037848,890,1.45413870246085
chr19,52558696,52559661,0,4.691645468877701,965,1.1410788381742738
chr19,52697739,52698706,2,3.587384148850939,967,1.7598343685300206
chr19,53838625,53839592,2,3.3920268293845757,967,2.070393374741201
chr19,54943735,54944664,2,10.133220003465942,929,1.9396551724137931
chr19,54950283,54951249,1,5.229407624344179,966,1.450777202072539
chr19,56559331,56560285,2,8.871278295988045,954,1.5739769150052465
chr19,57483784,57483875,0,26.428706846858564,91,2.2222222222222223
chr19,57810329,57811158,0,5.31252832574366,828,1.2077294685990339
chr19,57811461,57811568,0,8.075502291031786,106,0.9433962264150944
chr2,3104480,3105423,2,5.722790584008813,943,2.1231422505307855
chr2,10213669,10213745,0,1.3334123541080647,76,0.0
chr2,10214076,10214154,0,5.410679232011636,78,0.0
chr2,20778081,20778218,0,7.115392511645554,134,0.0
chr2,26749864,26750871,0,5.014297877331948,1007,1.9880715705765408
chr2,27459978,27460946,1,2.4358429831155903,968,1.9648397104446742
chr2,30613471,30614439,1,2.3615008574545966,968,1.9648397104446742
chr2,32275581,32276549,1,4.519412584315654,968,1.7580144777662874
chr2,37225317,37226285,1,2.5641304171872727,968,1.9648397104446742
chr2,38277783,38278760,1,8.421943296934701,974,2.151639344262295
chr2,39321157,39322127,1,2.970282228225336,970,1.6511867905056758
chr2,55279270,55280234,1,3.9924073970446172,964,1.8691588785046729
chr2,86261298,86262267,1,2.3065947382759053,969,2.0661157024793386
chr2,94744662,94745630,0,6.422547230967536,968,0.6204756980351603
