chr,start,stop,Cluster,kimura_div_pct,aln_length,cpg_density_pct
chr1,28667782,28668314,-1,,0,
chr1,28668314,28668961,0,7.83272624327824,636,0.6191950464396285
chr1,28669929,28670323,-1,,0,
chr1,29009216,29010189,0,4.069282459240195,971,0.823045267489712
chr1,29097206,29097296,1,4.654521153300599,90,0.0
chr1,29109485,29110189,0,3.0453687835302388,704,0.8534850640113798
chr1,29188603,29189185,-1,,0,
chr1,29244753,29245416,0,4.919329776335346,654,0.9063444108761329
chr1,29277031,29277310,1,4.094056472766465,279,1.079136690647482
chr1,29332859,29338001,-1,,0,
chr1,29338001,29338997,0,4.913792945416312,996,0.7035175879396985
chr1,29406980,29413476,-1,,0,
chr1,29606433,29607362,-1,,0,
chr1,29607362,29608358,-1,,0,
chr1,29703425,29708852,0,9.778792103948625,5411,1.234795429413933
chr1,29708852,29709848,-1,,0,
chr1,29758410,29758868,0,0.43799762315669727,458,0.87527352297593
chr1,29758869,29759864,0,2.704865971014978,995,0.5030181086519114
chr1,29862331,29863100,1,2.004415813128609,769,0.6510416666666666
chr1,29872392,29872575,1,2.796270720734478,183,0.5494505494505495
chr1,29888964,29895327,-1,,0,
chr1,30016554,30016998,0,3.4808958258784717,444,0.6772009029345373
chr1,30066742,30072426,-1,,0,
chr1,30072426,30073422,-1,,0,
chr1,30419173,30419349,1,5.427639706846392,176,1.7142857142857142
chr1,30462159,30462321,-1,,0,
chr1,30462322,30463313,0,2.7910344854745333,991,0.7070707070707071
chr1,30478127,30478412,1,16.3167168354734,284,0.352112676056338
chr1,30524175,30524687,-1,,0,
chr1,30610748,30613438,-1,,0,
chr1,30660608,30667036,-1,,0,
chr1,30670066,30670290,1,4.2189122106072965,224,1.7937219730941705
chr1,30730353,30735864,-1,,0,
chr1,30735864,30736860,-1,,0,
chr1,30760531,30765911,0,8.860673293476783,5366,1.1526306004833613
chr1,30765912,30766907,0,2.785531980837086,995,0.9054325955734407
chr1,30854548,30858932,-1,,0,
chr1,30858932,30859934,-1,,0,
chr1,30864196,30864515,-1,,0,
chr1,30924908,30925458,1,1.885083772911899,549,1.2750455373406193
chr1,31030144,31031132,-1,,0,
chr1,31042065,31042482,-1,,0,
chr1,31075120,31080968,-1,,0,
chr1,31080968,31081964,-1,,0,
chr1,31129499,31130182,1,1.8188218154104985,680,1.3196480938416422
chr1,31295116,31301338,-1,,0,
chr1,31349817,31350016,1,1.530731790980343,199,1.5151515151515151
chr1,31383909,31384873,0,26.02266654930071,948,2.284527518172378
chr1,31387331,31389112,-1,,0,
chr1,31389113,31390108,0,3.51909090126882,995,0.4024144869215292
chr1,31410363,31416710,-1,,0,
chr1,31486311,31492691,-1,,0,
chr1,31694818,31701487,-1,,0,
chr1,31844743,31845006,-1,,0,
chr1,32064024,32065946,0,9.44282228176694,1905,0.7287870900572618
chr1,32259548,32261195,0,10.91838702354298,1634,0.7897934386391251
chr1,32261260,32264925,-1,,0,
chr1,32401683,32402632,-1,,0,
chr1,32665664,32671065,0,9.85514932537608,5387,1.2222222222222223
chr1,32671065,32672085,-1,,0,
chr1,32691571,32691812,1,4.3445410807643965,241,1.6666666666666667
chr1,32754723,32756403,0,11.26083116632604,1668,0.5360333531864205
chr1,32756398,32758995,-1,,0,
chr1,32779329,32780538,-1,,0,
chr1,32780538,32781534,-1,,0,
chr1,32929893,32930349,-1,,0,
chr1,33013356,33020202,-1,,0,
chr1,33165999,33167885,-1,,0,
chr1,33167885,33168886,0,3.1110796828513196,996,1.0
chr1,33227460,33233688,-1,,0,
chr1,33272979,33274785,-1,,0,
chr1,33317653,33318275,1,2.3285071128507417,620,0.8051529790660226
chr1,33407421,33413874,-1,,0,
chr1,33413874,33414870,-1,,0,
chr1,33443477,33443690,1,2.4043093333818897,213,1.4150943396226414
chr1,33538742,33539161,0,0.47890043612713107,419,0.7177033492822966
chr1,33539161,33540156,0,2.154100685343011,995,0.8048289738430584
chr1,33566521,33566823,-1,,0,
chr1,33824565,33824959,1,2.3202874203019515,394,1.272264631043257
chr1,34417573,34418912,-1,,0,
chr1,34418918,34423335,-1,,0,
chr1,34423335,34424331,-1,,0,
chr1,34638116,34638193,-1,,0,
chr1,35208208,35208665,1,1.147370075684106,457,1.0964912280701755
chr1,35493649,35493825,1,3.6449360447079417,172,1.1428571428571428
chr1,35599394,35599745,1,5.050591438954155,351,1.1428571428571428
chr1,35833633,35833854,1,2.780032832545502,221,1.3636363636363635
chr1,35903497,35903695,1,3.6493695674109685,198,1.5228426395939085
chr1,36951188,36957466,-1,,0,
chr1,37327085,37327129,-1,,0,
chr1,37503509,37503550,-1,,0,
chr1,39057968,39059823,0,9.732520716250814,1839,0.7011866235167206
chr1,39059819,39060774,-1,,0,
chr1,39721941,39728186,-1,,0,
chr1,40168101,40168939,-1,,0,
chr1,40195115,40200607,0,10.495796655262655,5470,1.4205062830085595
chr1,40200607,40201603,-1,,0,
chr1,40519596,40521628,-1,,0,
chr1,40536742,40536957,1,3.333496118243614,215,1.4018691588785046
chr1,40545020,40545881,1,3.3554572005642926,860,0.6976744186046512
chr1,41022883,41023411,-1,,0,
chr1,41075731,41076842,-1,,0,
chr1,41076829,41077106,-1,,0,
chr1,41077107,41078101,-1,,0,
chr1,41330522,41330906,0,1.6328970530904177,384,0.26109660574412535
chr1,41737871,41738055,-1,,0,
chr1,42334669,42340033,0,9.56316108253926,5351,1.286593324631736
chr1,42340033,42341028,-1,,0,
chr1,42378447,42383230,-1,,0,
chr1,43847617,43847952,1,1.5795602253744447,333,1.7964071856287425
chr1,44348549,44353894,-1,,0,
chr1,44353895,44354890,0,3.4251627815996515,995,0.704225352112676
chr1,44383125,44387712,-1,,0,
chr1,44413275,44419248,-1,,0,
chr1,44476821,44480455,-1,,0,
chr1,44480455,44486748,-1,,0,
chr1,44486748,44487744,-1,,0,
chr1,44722388,44728851,-1,,0,
chr1,44728895,44728943,1,6.5258532742222295,48,0.0
chr1,44728939,44729960,0,5.636975250486328,1017,0.7843137254901961
chr1,44782700,44783685,-1,,0,
chr1,44903308,44903467,0,18.882306167707867,158,5.69620253164557
chr1,44903949,44908333,-1,,0,
chr1,44908333,44909329,-1,,0,
chr1,44959260,44965535,-1,,0,
chr1,44965535,44966531,-1,,0,
chr1,45001594,45001875,-1,,0,
chr1,45001875,45002871,0,2.7965059971461086,996,0.7035175879396985
chr1,45141528,45142199,1,2.7799263007190573,671,1.044776119402985
chr1,45230961,45237200,-1,,0,
chr1,45337540,45337759,1,0.4587188138020635,219,1.3761467889908257
chr1,45637220,45637326,1,4.8852377927696615,106,0.0
chr1,45654357,45659476,-1,,0,
chr1,45659476,45660472,-1,,0,
chr1,45683261,45683393,1,9.740227140029372,132,0.7633587786259542
chr1,46108020,46109015,-1,,0,
chr1,46313350,46318733,-1,,0,
chr1,46318734,46319739,0,4.0577130887355715,996,0.896414342629482
chr1,46383103,46384033,-1,,0,
chr1,46384039,46388160,-1,,0,
chr1,46388160,46389154,-1,,0,
chr1,46442974,46450058,-1,,0,
chr1,46583361,46588593,0,9.479836243715296,5220,1.127891416555152
chr1,46588593,46589589,-1,,0,
chr1,46700102,46701681,0,10.660326745045754,1567,0.6337135614702155
chr1,46701681,46708239,-1,,0,
chr1,46728696,46729718,0,3.231379359090144,1022,0.48971596474045054
chr1,46814554,46814882,1,3.4775410826695197,328,0.9174311926605505
chr1,46951157,46957368,-1,,0,
chr1,46991303,46998106,-1,,0,
chr1,47061410,47061671,1,9.000663452654205,237,0.7692307692307693
chr1,47080714,47086821,-1,,0,
chr1,47105827,47111272,0,10.068894652761387,5429,1.3592946362968406
chr1,47111272,47112256,-1,,0,
chr1,47114752,47116719,0,10.711389974668702,1954,0.6612410986775178
chr1,47117021,47118382,-1,,0,
chr1,47122402,47122565,1,2.5674992640632053,163,1.8518518518518519
chr1,47143236,47149695,-1,,0,
chr1,47175146,47181612,-1,,0,
chr1,47209932,47210174,-1,,0,
chr1,47210172,47210693,0,1.1617017586065677,521,0.9615384615384616
chr1,47210693,47211689,-1,,0,
chr1,47251013,47251128,1,11.59342158392961,112,0.0
chr1,47518343,47524514,-1,,0,
chr1,47540612,47541246,1,1.6291416484844785,634,1.4218009478672986
chr1,47587691,47592925,0,9.324873898254468,5223,1.1083508503726351
chr1,47592925,47593921,-1,,0,
chr1,47615404,47615612,-1,,0,
chr1,47615612,47616592,0,7.928502481070431,973,0.8171603677221655
chr1,47629774,47635458,-1,,0,
chr1,47635458,47636454,-1,,0,
chr1,47685609,47689431,-1,,0,
chr1,47689432,47690427,-1,,0,
chr1,47714837,47721509,-1,,0,
chr1,47759348,47759692,-1,,0,
chr1,47759692,47760688,0,3.1183240258908707,996,0.8040201005025126
chr1,47890176,47890229,1,1.9233140413898027,53,0.0
chr1,47891466,47891844,1,3.3367093942459394,378,0.26525198938992045
chr1,47960566,47960832,-1,,0,
chr1,48002061,48002397,1,3.9849236233948386,335,1.492537313432836
chr1,48043812,48048799,-1,,0,
chr1,48048800,48049794,0,3.6398520280919064,994,0.7049345417925479
chr1,48223853,48224274,1,0.9815512625530312,421,0.9523809523809523
chr1,48225211,48231889,-1,,0,
chr1,48263715,48265344,-1,,0,
chr1,48265343,48266305,-1,,0,
chr1,48284252,48287978,-1,,0,
chr1,48288453,48290987,-1,,0,
chr1,48353515,48354350,1,1.5986145861718044,835,0.8393285371702638
chr1,48363311,48368869,0,8.844308584207974,5542,1.133705236638474
chr1,48413419,48415358,-1,,0,
chr1,48415354,48416170,-1,,0,
chr1,48416170,48417161,0,3.2288229420952503,991,0.5050505050505051
chr1,48484065,48484199,-1,,0,
chr1,48484200,48485195,0,2.7965993613767828,995,0.9054325955734407
chr1,48545548,48552244,-1,,0,
chr1,48552244,48553240,-1,,0,
chr1,48577993,48578686,1,2.86341155973099,687,0.7225433526011561
chr1,48612789,48612933,1,5.794789179212351,144,0.6993006993006993
chr1,48683226,48683478,1,2.4395082084716027,252,1.593625498007968
chr1,48685329,48685885,0,1.6548142874765983,556,0.7207207207207207
chr1,48685885,48686874,-1,,0,
chr1,48689308,48695522,-1,,0,
chr1,48709098,48715359,-1,,0,
chr1,48784639,48785153,1,1.7919186127779678,514,1.1695906432748537
chr1,48814981,48820429,0,9.920475409729129,5429,0.954653937947494
chr1,48820429,48821424,-1,,0,
chr1,48822719,48827917,-1,,0,
chr1,48827917,48828912,0,3.5081572188650116,995,0.704225352112676
chr1,48890432,48891103,1,2.455619944408029,668,0.8955223880597015
chr1,48891103,48891909,0,15.36909043815265,793,0.6211180124223602
chr1,48921814,48928252,-1,,0,
chr1,48953250,48953599,-1,,0,
chr1,48953599,48954595,0,3.335172528467245,995,0.7035175879396985
chr1,49005345,49005467,1,5.1377747198263855,122,0.0
chr1,49056161,49056574,1,0.486029846195685,413,1.2135922330097086
chr1,49070084,49070588,-1,,0,
chr1,49070578,49072369,-1,,0,
chr1,49072369,49073354,0,3.1326269366505235,985,0.9146341463414634
chr1,49531967,49532343,1,1.6425025995751616,376,0.8
chr1,49549363,49549820,0,1.32602144931106,457,1.0964912280701755
chr1,49549821,49550815,0,3.5471463899400186,994,0.7049345417925479
chr1,49583118,49584236,-1,,0,
chr1,49584232,49585061,-1,,0,
chr1,49586762,49587574,1,2.0001387714275145,811,0.8631319358816276
chr1,49604853,49611072,-1,,0,
chr1,49633335,49633600,-1,,0,
chr1,49633600,49634596,0,3.8375910124438173,996,0.7035175879396985
chr1,49796362,49796505,1,6.612310927809065,143,0.704225352112676
chr1,49887122,49887335,-1,,0,
chr1,49978662,49978731,-1,,0,
chr1,50118195,50118546,1,2.909178989538116,351,1.1428571428571428
chr1,50118547,50118709,0,1.245169650571562,162,1.8633540372670807
chr1,50122450,50128402,-1,,0,
chr1,50261310,50262289,0,2.9732677663278877,979,0.6134969325153374
chr1,50290281,50290552,0,43.979442098996195,262,0.37037037037037035
chr1,50290713,50292115,0,2.5879746107244834,996,0.4282655246252677
chr1,50329971,50335398,0,9.976785831211602,5411,1.3085145595281975
chr1,50335398,50336394,-1,,0,
chr1,50415162,50421370,-1,,0,
chr1,50422079,50422413,1,2.181733963637901,327,1.2012012012012012
chr1,50460063,50460546,-1,,0,
chr1,50460541,50460931,-1,,0,
chr1,50460932,50461926,-1,,0,
chr1,50577222,50577305,1,2.4543915394473683,83,0.0
chr1,50662028,50662773,1,3.4519902624393604,745,1.075268817204301
chr1,50737918,50738136,-1,,0,
chr1,50738136,50739126,0,2.926996261517943,990,0.6066734074823054
chr1,51176933,51178441,-1,,0,
chr1,51178441,51179437,-1,,0,
chr1,51320174,51321119,1,2.9834821134344236,941,0.847457627118644
