chr,start,stop,Cluster,kimura_div_pct,aln_length,cpg_density_pct
chr1,36286251,36286744,2,1.0453342409656856,493,1.4227642276422765
chr1,38456072,38456506,1,3.163370693748333,434,1.3856812933025404
chr1,43640740,43641180,2,1.3997939018012162,440,1.366742596810934
chr1,45129614,45130060,0,2.0690789411653587,446,1.1235955056179776
chr1,47153136,47153630,2,1.6597094817156155,494,1.0141987829614605
chr1,47749165,47749652,1,2.3424659986545375,487,1.2345679012345678
chr1,48287978,48288453,1,1.512408186211571,475,1.0548523206751055
chr1,48428769,48429134,1,3.4062371590424445,365,0.8241758241758241
chr1,48507276,48507769,2,0.8592682830132389,493,1.2195121951219512
chr1,50282783,50283223,1,1.4010492242766506,440,0.9111617312072893
chr1,50368269,50368763,0,4.262452311482498,494,0.6085192697768763
chr1,50375052,50375180,0,4.020643514743067,128,2.3622047244094486
chr1,50714379,50714887,1,4.9444211168435475,508,0.7889546351084813
chr1,53653737,53654223,0,3.675883651928386,486,0.0
chr1,54889816,54890308,1,1.6918907260742164,492,1.2219959266802445
chr1,54895720,54896212,1,1.6918907260742164,492,1.2219959266802445
chr1,55923629,55924121,1,1.6474819660216307,492,1.2219959266802445
chr1,55929572,55930064,0,1.0267301220853877,492,1.2219959266802445
chr1,56091227,56091720,0,1.0211537811123264,493,1.2195121951219512
chr1,56999041,56999529,2,1.4903247375180049,488,1.2320328542094456
chr1,58767161,58767654,0,2.0796099922076787,493,0.8130081300813008
chr1,58938216,58938710,0,1.5143303554119756,494,0.4056795131845842
chr1,58944156,58944649,1,1.5211825182767627,493,0.4065040650406504
chr1,60038607,60039099,1,1.4595510703147196,492,1.2219959266802445
chr1,64436512,64437004,2,1.2930923231458487,492,1.4256619144602851
chr1,70234524,70235017,1,1.9192571120340667,493,1.4227642276422765
chr1,73867857,73868348,0,0.8213737070973965,491,1.2244897959183674
chr1,73873759,73874250,0,0.8213737070973965,491,1.2244897959183674
chr1,74865306,74865466,0,4.59863553559352,160,0.0
chr1,77477533,77478025,2,1.0663612997597351,492,1.629327902240326
chr1,77483437,77483924,2,1.0774088538375335,487,1.646090534979424
chr1,79961761,79962253,0,1.0267301220853877,492,1.2219959266802445
chr1,79967665,79968157,0,1.0267301220853877,492,1.2219959266802445
chr1,80388188,80388675,0,1.9559903537741181,487,0.411522633744856
chr1,82396583,82397069,2,1.4777793550377711,486,1.6494845360824741
chr1,82402553,82403045,2,1.4595510703147196,492,1.629327902240326
chr1,82421115,82421607,1,1.6474819660216307,492,1.4256619144602851
chr1,82427058,82427497,0,1.6128530014857638,439,1.5981735159817352
chr1,83031132,83031678,2,0.9214161464600156,546,1.1009174311926606
chr1,83223858,83224351,0,1.064178921306863,493,0.8130081300813008
chr1,83795711,83796145,0,2.1575080119187113,434,0.9237875288683602
chr1,84161334,84161780,2,1.4034735185895562,446,1.348314606741573
chr1,84167222,84167721,2,1.2734719401381613,499,1.606425702811245
chr1,84542424,84542864,1,1.8646749799049924,440,1.1389521640091116
chr1,84548350,84548790,1,1.8646749799049924,440,1.1389521640091116
chr1,85106227,85106767,0,0.7448901797927971,540,0.5565862708719852
chr1,85172507,85173000,0,0.6723887045024773,493,1.016260162601626
chr1,85178483,85178976,0,1.2682753606434058,493,1.2195121951219512
chr1,85266397,85266889,0,1.707014968993117,492,0.6109979633401222
chr1,85603757,85604244,0,1.0346912564556872,487,0.823045267489712
chr1,87514294,87514662,2,0.5455193485110879,368,1.0899182561307903
chr1,87741514,87742007,0,1.249001355161139,493,1.4227642276422765
chr1,87747266,87747759,0,1.249001355161139,493,1.4227642276422765
chr1,88208098,88208612,0,6.841627161792613,514,0.1949317738791423
chr1,88829727,88830220,2,1.500318758324542,493,1.4227642276422765
chr1,88835671,88836164,2,1.500318758324542,493,1.4227642276422765
chr1,89252883,89253075,2,1.63462480833435,192,1.5706806282722514
chr1,93856905,93857345,1,1.4031012711822508,440,1.1389521640091116
chr1,93896592,93897085,1,1.68396381846905,493,0.8130081300813008
chr1,93965701,93966191,0,1.8819215881425495,490,1.0224948875255624
chr1,98766177,98766676,0,2.280700244761534,499,1.4056224899598393
chr1,98772160,98772659,0,2.280700244761534,499,1.4056224899598393
chr1,99082436,99082928,1,1.853244444434516,492,1.0183299389002036
chr1,101994704,101995197,1,1.8742700287729595,493,1.4227642276422765
chr1,105219072,105219506,0,2.3881133805229693,434,1.1547344110854503
chr1,105609795,105610266,1,1.5455946128173923,471,1.2765957446808511
chr1,105615365,105615728,2,0.0,363,1.1049723756906078
chr1,106415355,106415806,0,3.2753702283466497,451,0.4444444444444444
chr1,107793858,107794357,2,1.6211478323713973,499,1.4056224899598393
chr1,107799841,107800340,2,1.6211478323713973,499,1.4056224899598393
chr1,109528553,109528602,0,14.418560961190899,47,0.0
chr1,111374221,111374409,0,3.876259786000722,188,0.5347593582887701
chr1,112720974,112721472,2,1.051581273321818,498,1.6096579476861168
chr1,113336788,113337286,0,1.4403698088726615,498,1.2072434607645874
chr1,113342771,113343269,0,1.4403698088726615,498,1.2072434607645874
chr1,113368240,113368720,1,2.1352801481575643,480,1.8789144050104385
chr1,114603465,114603958,2,1.500318758324542,493,1.4227642276422765
chr1,114609409,114609902,2,1.500318758324542,493,1.4227642276422765
chr1,115375127,115375620,2,1.8701513198244077,493,1.2195121951219512
chr1,117611161,117611649,1,3.2157355544549584,488,1.2320328542094456
chr1,121621878,121622371,0,1.6618966187147848,493,1.6260162601626016
chr1,122511219,122511712,1,2.3089134710561026,493,0.8130081300813008
chr1,122635837,122636330,2,0.8364577606613528,493,1.6260162601626016
chr1,129233098,129233591,0,1.2945041918430809,493,1.016260162601626
chr1,129394079,129394572,2,0.8364577606613528,493,1.6260162601626016
chr1,129399902,129400395,2,0.8364577606613528,493,1.6260162601626016
chr1,131150481,131150967,0,3.200527990465633,486,0.8247422680412371
chr1,134124801,134125293,1,1.2515640815558817,492,1.2219959266802445
chr1,134129452,134129944,1,1.2515640815558817,492,1.2219959266802445
chr1,134348585,134349078,2,0.8568150957811861,493,1.4227642276422765
chr1,136579775,136580268,2,1.663117455857304,493,1.4227642276422765
chr1,137062437,137062936,2,0.8881376873015462,499,1.2048192771084338
chr1,137068348,137068847,2,0.8881376873015462,499,1.2048192771084338
chr1,139924450,139924948,0,1.236343558059915,498,1.2072434607645874
chr1,139952469,139952967,0,1.236343558059915,498,1.2072434607645874
chr1,139958379,139958877,0,1.236343558059915,498,1.2072434607645874
chr1,140720862,140721302,0,1.6342586022818906,440,1.1389521640091116
chr1,140974478,140974977,2,1.2528973952814426,499,1.2048192771084338
chr1,141220867,141221100,0,3.676264983172653,223,0.43103448275862066
chr1,142047746,142048240,0,3.6362294852634793,494,0.2028397565922921
chr1,144674370,144674862,2,1.5205539500531253,492,1.4256619144602851
chr1,144680313,144680805,2,1.8951029650877,492,1.8329938900203666
chr1,145078222,145078729,0,6.672498917696168,507,0.0
chr1,146439844,146440284,2,0.917456933409827,440,1.366742596810934
chr1,148363633,148364072,2,1.4029071034020744,439,1.5981735159817352
chr1,148369517,148370009,2,1.0438664016555306,492,1.4256619144602851
chr1,149451025,149451464,0,0.9195661485711772,439,1.36986301369863
chr1,149456877,149457316,0,0.9195661485711772,439,1.36986301369863
chr1,149599586,149600079,2,0.672827798783449,493,1.4227642276422765
chr1,149605492,149605932,2,0.731328367895399,440,1.366742596810934
chr1,150625421,150625855,0,1.4493768436626149,434,0.9237875288683602
chr1,151399050,151399486,0,2.4038324382416736,436,0.6896551724137931
chr1,151865889,151866381,0,1.0267301220853877,492,1.2219959266802445
chr1,151871793,151872285,0,1.234630629518576,492,1.2219959266802445
chr1,152179160,152179648,1,1.9972942390422983,488,1.4373716632443532
chr1,152477533,152478026,2,0.6327906464658993,493,1.4227642276422765
chr1,152483510,152484003,2,0.6327906464658993,493,1.4227642276422765
chr1,153938870,153939364,2,2.767909888607766,494,0.4056795131845842
chr1,155538577,155538807,0,3.1531115239566185,230,1.3100436681222707
chr1,156725355,156725848,1,0.8578228710743168,493,1.2195121951219512
chr1,157460415,157460902,0,2.7655521381242982,487,0.823045267489712
chr1,158655536,158655747,2,0.9546775808302089,211,2.380952380952381
chr1,158655739,158655805,0,3.2542748942824677,66,0.0
chr1,162244885,162245164,0,14.268169666815226,272,0.3597122302158273
chr1,162245915,162246167,0,6.368571092988199,252,0.398406374501992
chr1,165087232,165087725,2,0.898122722228811,493,1.6260162601626016
chr1,165267255,165267747,1,1.438713395497595,492,1.4256619144602851
chr1,165273198,165273690,1,1.438713395497595,492,1.4256619144602851
chr1,166566641,166567134,1,1.0848614448696126,493,1.016260162601626
chr1,166620126,166620595,0,1.5522592780356939,469,0.8547008547008547
chr1,166626035,166626510,1,1.9439604749870438,475,1.0548523206751055
chr1,167557137,167557629,1,2.755901614273157,492,0.6109979633401222
chr1,167824006,167824499,1,2.289782642989026,493,1.6260162601626016
chr1,167829113,167829553,0,1.610888655607312,440,1.5945330296127562
chr1,167833837,167834329,1,1.6918907260742164,492,1.2219959266802445
chr1,167839780,167840272,1,1.6918907260742164,492,1.2219959266802445
chr1,168603602,168604121,0,6.323781237280178,519,0.5791505791505791
chr1,170099217,170099735,0,4.898111373299143,518,0.38684719535783363
chr1,171835568,171836058,0,1.9070345568482847,490,1.4314928425357873
chr1,171881104,171881537,0,2.1573098764813476,433,1.3888888888888888
chr1,172800959,172801452,1,2.091835397540081,493,1.016260162601626
chr1,174205676,174205713,0,11.875272827973726,37,0.0
chr1,175842547,175843045,0,1.236343558059915,498,1.0060362173038229
chr1,175848457,175848955,0,1.236343558059915,498,1.0060362173038229
chr1,176942144,176942198,0,4.003720893345059,54,1.8867924528301887
chr1,177329244,177329648,1,3.0570591900369917,404,0.9925558312655087
chr1,177586433,177586922,0,2.1202119361402936,489,0.6147540983606558
chr1,178844466,178844830,2,0.33041986107373794,364,1.6528925619834711
chr1,179689977,179690469,1,1.438713395497595,492,1.4256619144602851
chr1,179693248,179693618,2,0.8454887974741884,369,1.084010840108401
chr1,180010681,180011179,2,0.8084012189997578,498,1.2072434607645874
chr1,180012676,180013174,2,0.8084012189997578,498,1.2072434607645874
chr1,183174277,183174724,0,2.525325491920067,447,1.1210762331838564
chr1,183539359,183539852,2,1.4565566552800713,493,1.6260162601626016
chr1,183545303,183545796,2,1.4565566552800713,493,1.6260162601626016
chr1,183620969,183621462,1,2.955507836963482,493,1.016260162601626
chr1,185563632,185564125,2,0.4272901744921423,493,1.016260162601626
chr1,185569577,185570070,2,0.6317277502336442,493,1.016260162601626
chr1,185621208,185621701,2,1.249001355161139,493,1.4227642276422765
chr1,185627152,185627645,2,1.249001355161139,493,1.4227642276422765
chr1,186869511,186870010,2,1.2543051759646355,499,1.606425702811245
chr1,186875461,186875960,2,1.2543051759646355,499,1.606425702811245
chr1,186902290,186902682,0,11.172370815144019,388,1.0230179028132993
chr1,188608336,188608829,2,1.0417341477334037,493,1.4227642276422765
chr1,188614313,188614805,2,1.0438664016555306,492,1.4256619144602851
chr1,188923409,188923901,1,1.6918907260742164,492,1.2219959266802445
chr1,188929385,188929877,1,1.6918907260742164,492,1.2219959266802445
chr1,189393096,189393583,2,0.8699473804158404,487,1.2345679012345678
chr1,190325106,190325599,1,1.9348004649489592,493,1.6260162601626016
chr1,195228077,195228511,0,0.485503087315933,434,1.1547344110854503
chr10,4191099,4191591,1,1.4825101855926524,492,1.2219959266802445
chr10,4197043,4197535,1,1.4825101855926524,492,1.2219959266802445
chr10,5580178,5580670,1,1.6474819660216307,492,1.2219959266802445
chr10,5586082,5586574,1,1.6474819660216307,492,1.2219959266802445
chr10,6635770,6636091,0,13.82383419781139,321,0.0
chr10,7423413,7423904,1,2.069221226398138,491,1.4285714285714286
chr10,7429318,7429809,1,2.069221226398138,491,1.4285714285714286
chr10,7795943,7796383,0,1.1451047657883986,440,1.366742596810934
chr10,10161075,10161569,0,3.1687967669830233,494,0.8113590263691683
chr10,10263717,10264210,1,1.8982266175074054,493,0.8130081300813008
chr10,11218406,11218898,1,1.9177962653535143,492,1.4256619144602851
chr10,11224310,11224802,1,1.9177962653535143,492,1.4256619144602851
chr10,11361011,11361498,1,1.4557208730033289,487,1.2345679012345678
chr10,16557856,16557960,0,6.141819985291715,104,0.0
chr10,16558289,16558675,0,6.325242120503133,386,0.5194805194805194
chr10,19729544,19730037,1,2.503826627458281,493,1.016260162601626
chr10,19735522,19736015,0,2.1265834321541774,493,0.6097560975609756
chr10,22533273,22533772,1,0.8080983978499051,499,1.2048192771084338
chr10,22539259,22539758,1,0.8284691457381166,499,1.0040160642570282
chr10,23647646,23648131,1,1.531537844060221,475,1.2396694214876034
chr10,25622975,25623467,2,0.20356256958027336,492,1.2219959266802445
chr10,25628918,25629410,2,0.20356256958027336,492,1.2219959266802445
chr10,27879699,27880187,2,1.0739116134022817,488,0.8213552361396304
chr10,27884892,27885384,0,1.438713395497595,492,1.4256619144602851
chr10,29924281,29924772,1,2.069221226398138,491,1.4285714285714286
chr10,29930181,29930672,1,2.069221226398138,491,1.4285714285714286
chr10,29958551,29959050,2,1.4408557005445781,499,1.606425702811245
chr10,30570717,30571210,2,0.24400211091505616,493,1.2195121951219512
chr10,30576729,30577169,1,1.149475911234936,440,1.366742596810934
chr10,31979998,31980503,2,1.057627002007761,505,1.3888888888888888
chr10,31985987,31986492,2,1.057627002007761,505,1.3888888888888888
chr10,32336565,32337058,1,1.895247583097873,493,0.8130081300813008
chr10,36857864,36858304,1,2.6158376816302265,440,0.683371298405467
chr10,36942318,36942812,1,2.916372351872314,494,1.4198782961460445
chr10,36948296,36948790,1,2.498655338171087,494,1.4198782961460445
chr10,37009505,37009945,1,1.3997939018012162,440,1.1389521640091116
chr10,37272997,37273035,0,5.463585443605493,38,0.0
chr10,38547135,38547634,2,1.070443886046559,499,1.0040160642570282
chr10,38835665,38836181,1,4.320235789512525,516,0.970873786407767
chr10,44816126,44816310,0,1.1504422458502335,184,1.639344262295082
chr10,45177725,45178270,2,1.1488768713242212,545,1.1029411764705883
chr10,46471967,46472407,1,1.4031012711822508,440,1.1389521640091116
chr10,47068244,47068735,0,1.0465820463554736,491,1.2244897959183674
chr10,47074147,47074638,0,1.0465820463554736,491,1.2244897959183674
chr10,49853521,49853986,0,2.2291395423912035,465,0.8620689655172413
chr10,50289999,50290491,1,2.0676525058406012,492,1.4256619144602851
chr10,50295942,50296434,1,2.0676525058406012,492,1.4256619144602851
chr10,51436630,51437129,2,1.232518344663069,499,1.0040160642570282
chr10,51442574,51443073,2,1.232518344663069,499,1.0040160642570282
chr10,52052526,52053018,1,1.6474819660216307,492,1.2219959266802445
chr10,52058430,52058922,1,1.6474819660216307,492,1.2219959266802445
chr10,52205751,52206255,2,1.0609718058853674,504,1.3916500994035785
chr10,52211706,52212210,2,1.0609718058853674,504,1.3916500994035785
chr10,53569620,53570112,1,1.9177962653535143,492,1.4256619144602851
chr10,53575563,53576055,1,1.9177962653535143,492,1.4256619144602851
chr10,53719381,53719895,0,6.2024618490001835,514,0.3898635477582846
chr10,54696700,54697193,1,1.4773596512115361,493,1.2195121951219512
chr10,56062267,56062759,0,1.7292353881995484,492,0.6109979633401222
chr10,57850035,57850497,2,9.836083618144317,461,0.6507592190889371
chr10,59850517,59851015,0,1.236343558059915,498,1.2072434607645874
chr10,59856427,59856925,0,1.236343558059915,498,1.2072434607645874
chr10,60546606,60547104,1,1.6711999491792167,498,1.2072434607645874
chr10,60552555,60553053,1,1.6711999491792167,498,1.2072434607645874
chr10,61042548,61043041,1,1.9138492809005252,493,1.016260162601626
chr10,61515155,61515642,1,0.8684658000891937,487,1.2345679012345678
chr10,62733428,62733920,2,1.0249362766776668,492,1.2219959266802445
chr10,62735867,62736359,2,1.0249362766776668,492,1.2219959266802445
chr10,63896341,63896558,0,2.8723902410851325,217,0.46296296296296297
chr10,65822418,65822851,0,2.661515829812649,433,0.6944444444444444
chr10,66809539,66810032,2,1.3111775289764236,493,1.6260162601626016
chr10,71012731,71013224,1,1.2921585908901614,493,1.4227642276422765
chr10,71018675,71019168,1,1.2921585908901614,493,1.4227642276422765
chr10,72807831,72808203,2,1.4397578181591755,372,1.3477088948787062
chr10,77169312,77169504,2,1.581120255342134,192,2.094240837696335
chr10,79212067,79212555,2,1.4903247375180049,488,0.8213552361396304
chr10,79884894,79885098,2,6.1870612893002175,204,0.9852216748768473
chr10,81684206,81684674,1,1.5815879703352786,468,1.4989293361884368
chr10,81843308,81843776,1,1.5815879703352786,468,1.4989293361884368
chr10,82957354,82957808,0,5.560409903755876,454,1.1037527593818985
chr10,83386009,83386449,2,0.4559720042323529,440,1.366742596810934
chr10,83416734,83417233,1,1.2532912703908288,499,0.8032128514056225
chr10,83768358,83768850,2,1.9177962653535143,492,1.4256619144602851
chr10,83770949,83771383,2,1.2103228879698251,434,1.1547344110854503
chr10,83774704,83775196,2,1.9177962653535143,492,1.4256619144602851
chr10,84174379,84174872,1,1.2921585908901614,493,1.4227642276422765
chr10,84180323,84180816,1,1.2921585908901614,493,1.4227642276422765
chr10,88199312,88199342,2,6.9928475700651,30,0.0
chr10,88243521,88244014,1,1.4758902764064492,493,1.2195121951219512
chr10,90275808,90276301,2,1.6674731137532834,493,1.4227642276422765
chr10,98428192,98428626,0,2.011339798658814,434,0.23094688221709006
chr10,99184411,99184910,0,1.8491479215003062,499,1.2048192771084338
chr10,101880488,101880981,2,0.8570042988588468,493,1.016260162601626
chr10,102820012,102820058,0,20.1007403105097,46,0.0
