chr,start,stop,Cluster,kimura_div_pct,aln_length,cpg_density_pct
chr1,91448551,91448993,1,0.4540320508008622,442,1.1337868480725624
chr1,95942326,95942381,0,1.8434887254185544,55,0.0
chr1,98254178,98254224,0,4.483358104047472,46,0.0
chr1,99213437,99214200,1,0.5525723014970862,763,1.0498687664041995
chr1,99388538,99389521,1,0.5416176519357186,983,0.7128309572301426
chr1,99389520,99390892,0,0.16060752603421435,1372,0.6564551422319475
chr1,102230799,102231031,1,0.0,232,0.4329004329004329
chr1,102231031,102231475,1,0.24836357231039521,444,1.3544018058690745
chr1,103922000,103922098,2,2.1753856505481854,98,4.123711340206185
chr1,103922065,103925398,1,2.3965823520760465,3333,0.9003601440576231
chr1,104035268,104035972,0,0.2991888112227381,704,0.5689900426742532
chr1,104035972,104036669,1,0.2875116425792684,697,1.0057471264367817
chr1,104770247,104776278,2,0.42735633573479015,6031,1.4262023217247097
chr1,104843833,104849864,2,0.42573279742562903,6031,1.4593698175787728
chr1,105819682,105821063,0,2.666800379529265,1381,0.6521739130434783
chr1,106425637,106426323,1,2.405176681254094,686,0.8759124087591241
chr1,106996415,106997356,0,6.226842132894857,941,1.0638297872340425
chr1,106997359,106998225,0,5.876821289495768,865,0.0
chr1,108578637,108579660,1,1.3117563350241324,1023,1.2720156555772995
chr1,113341607,113345790,0,3.124532193013683,4183,0.741272118603539
chr1,113497220,113500000,2,0.454898509099742,2780,2.1950341849586184
chr1,113500000,113503257,0,0.44352561007057545,3257,0.8292383292383292
chr1,116717924,116719731,0,0.1163499887867627,1807,0.8859357696566998
chr1,118852351,118858380,2,0.4258298136944304,6029,1.5262110152621102
chr1,121532230,121538261,2,0.4807861235394073,6031,1.492537313432836
chr1,121734418,121736567,0,1.5853032249882968,2149,0.7914338919925512
chr1,122229390,122229886,1,1.7137770270106194,496,1.0101010101010102
chr1,125110562,125111196,1,1.9364551960076888,634,1.1058451816745656
chr1,125111196,125111554,0,0.8735077048621231,358,0.8403361344537815
chr1,144549171,144549598,1,0.23460445556789997,427,1.1737089201877935
chr1,145147163,145147365,2,0.5466737505107341,202,0.9950248756218906
chr1,146717192,146723218,2,0.36101507841767455,6026,1.5601659751037344
chr1,150602736,150602846,0,4.689805544415111,110,0.0
chr1,152489881,152491692,0,0.4486510163454552,1811,0.7734806629834254
chr1,153278497,153279307,1,0.8979240945463244,807,0.7416563658838071
chr1,153279291,153279730,0,0.22831089897905973,439,0.91324200913242
chr1,158233126,158234190,1,3.74275772806997,1064,1.1288805268109126
chr1,158267626,158268392,0,1.3445915432744366,766,0.7843137254901961
chr1,158268392,158268869,1,0.23114140764141405,477,1.2605042016806722
chr1,159532794,159532964,2,0.5917228823501398,170,1.7751479289940828
chr1,163262156,163262841,1,0.6157625984225992,685,0.8771929824561403
chr1,165970864,165974367,0,0.2974829204572077,3503,0.9137635636778983
chr1,166243053,166249084,1,0.6763051642582166,6031,1.4593698175787728
chr1,174590323,174596379,1,0.43888707109801744,6056,1.5028901734104045
chr1,174629928,174633018,0,1.0873554349293941,2872,1.165425704111363
chr1,176750922,176751268,0,0.8727428308185233,346,0.5797101449275363
chr1,176751263,176752355,1,0.3672260127725393,1092,1.0999083409715857
chr1,180699213,180703631,1,11.194017680159659,4381,0.8150328277111162
chr1,180866811,180872843,2,0.3773284083982859,6032,1.5586138285524789
chr1,184845616,184851641,1,0.38457007301520246,6025,1.4276228419654715
chr1,187343764,187349794,2,0.37073961117614057,6030,1.4264388787526954
chr1,187597671,187603699,1,0.3942157184826765,6028,1.3937282229965158
chr1,188518007,188518379,2,0.8130260435890145,372,1.3477088948787062
chr1,189115828,189116100,2,1.8990060495146608,272,1.845018450184502
chr1,190299690,190300454,1,2.6240793319854046,764,1.0484927916120577
chr1,190300453,190301044,2,3.181031135662313,591,1.3559322033898304
chr1,190734389,190734976,2,1.102352607056641,587,1.5358361774744027
chr1,192103148,192103291,0,0.7752093267982599,143,1.408450704225352
chr1,192484127,192485518,0,2.137384901643595,1391,0.7913669064748201
chr1,192840708,192840907,0,18.486009592777066,199,0.5050505050505051
chr1,193717837,193723892,1,0.4472516119288336,6055,1.4701024116286752
chr1,193867223,193867697,1,0.23260773607509136,474,1.2684989429175475
chr1,195925003,195929320,0,0.3832033430257427,4317,0.8341056533827618
chr1,196219370,196225402,2,0.3656779794470525,6032,1.492289835848118
chr1,197531455,197532243,1,0.9322578263438592,788,1.0165184243964422
chr1,197532240,197534154,0,0.6929131000324684,1914,0.6795608991113434
chr1,197707714,197713746,2,0.37730912891045215,6032,1.5586138285524789
chr1,197802331,197803141,2,4.345479614845963,808,3.4610630407911
chr1,199023371,199024434,0,0.21670045477519823,1063,0.5649717514124294
chr1,199024428,199025579,1,0.19139830439712427,1151,0.9565217391304348
chr1,199469609,199470448,0,0.6230183770377011,839,0.35799522673031026
chr1,199470448,199471071,1,0.6448404385397498,623,1.2861736334405145
chr1,209913771,209919823,1,0.39929585025266023,6052,1.4377788795240456
chr1,216485645,216487614,2,2.6670938431159987,1969,2.388211382113821
chr1,218009227,218015252,2,0.38444665655385624,6025,1.4608233731739708
chr1,218072294,218073147,1,0.494007375867374,853,1.056338028169014
chr1,220245155,220246008,2,2.7106413652563264,853,3.6384976525821595
chr1,220995406,220995685,2,1.4841931142610025,279,1.7985611510791366
chr1,220995691,220996947,0,0.4876924732996171,1255,0.796812749003984
chr1,223317834,223318710,1,0.35513953864267245,876,1.1428571428571428
chr1,223318706,223319462,0,0.02646202760892361,756,0.6622516556291391
chr1,225126290,225128261,0,3.905860088789885,1971,0.7106598984771574
chr1,227870792,227870969,0,0.0,177,1.1363636363636365
chr1,231646101,231652225,1,8.520790629659702,6117,0.7839294463498285
chr1,237019467,237025494,2,0.2643430813204045,6027,1.4437437769664785
chr1,237075264,237081293,2,0.4643174376669686,6029,1.5428002654280026
chr1,238689072,238689321,2,2.4918315275306915,249,1.2096774193548387
chr1,238689321,238689956,0,0.15772883742577162,635,0.7886435331230284
chr1,239623498,239629523,2,0.5162967576107522,6025,1.543824701195219
chr1,247687173,247693204,1,0.38244777569526134,6031,1.4262023217247097
chr10,449595,449794,2,2.55583853032571,199,1.5151515151515151
chr10,5245354,5251383,1,0.395850583290039,6029,1.2773722627737227
chr10,6369617,6375667,1,0.3346422776843624,6050,1.3886592825260373
chr10,10181965,10183924,0,2.780162620706059,1959,0.7150153217568948
chr10,13217375,13218700,0,0.5377957484389536,1325,0.8308157099697885
chr10,19088539,19088569,0,7.559165603367549,28,0.0
chr10,19088601,19094618,1,0.4785839660743264,6017,1.3131648936170213
chr10,19160976,19161515,1,1.367082161058089,539,1.1152416356877324
chr10,25368696,25371378,0,2.329799867999279,2679,0.5594927265945543
chr10,29423269,29423768,1,0.20080348274449716,499,1.4056224899598393
chr10,30961172,30961250,0,2.743934245539524,78,1.2987012987012987
chr10,32640876,32641000,0,0.0,124,0.8130081300813008
chr10,33510845,33516876,2,0.3990367644892424,6031,1.5091210613598673
chr10,37524210,37524251,0,2.500521028733071,41,0.0
chr10,37995443,38000000,2,2.6476624683942616,4557,1.2071992976294996
chr10,38262944,38264456,0,0.685119111183271,1512,0.727994705493051
chr10,38264454,38265664,0,0.8311787816261611,1210,0.7444168734491315
chr10,39024057,39025252,0,4.500879385075535,961,1.0887772194304857
chr10,39508152,39514160,1,0.4390326161799123,6008,1.4150158148826368
chr10,39602477,39602699,2,2.3334753165813513,222,0.45248868778280543
chr10,39607451,39608280,2,1.3633665674080426,829,4.468599033816425
chr10,40722974,40723628,2,1.109193008813452,654,5.206738131699847
chr10,44222135,44223428,0,0.31834877324346933,1292,0.9287925696594427
chr10,51679724,51679909,2,1.0891987059990733,185,1.6304347826086956
chr10,52181419,52182871,0,0.8381527686658514,1452,0.7580978635423845
chr10,57103788,57104106,2,0.34676537182692024,318,1.5772870662460567
chr10,62678428,62678530,2,4.51125457963628,102,3.9603960396039604
chr10,67305270,67305376,0,0.18903614199530222,106,2.857142857142857
chr10,76586841,76591752,0,0.3408404649817586,4911,0.9572301425661914
chr10,76705961,76710973,0,8.84114522455039,5011,0.2394731590500898
chr10,76832503,76833271,1,0.9698981873076077,768,1.303780964797914
chr10,79965584,79966876,0,0.4970721280940762,1292,0.774593338497289
chr10,79966875,79967672,1,0.5162099814732636,797,0.8793969849246231
chr10,81441665,81441975,2,5.174564830804792,310,6.796116504854369
chr10,81768381,81773241,1,2.07916299591194,4860,1.2554023461617616
chr10,81856763,81857071,2,0.3580526995535112,308,1.3029315960912051
chr10,83718312,83718709,1,0.25236636628720654,397,1.2626262626262625
chr10,85355506,85361538,1,0.3008032735266204,6032,1.4259658431437572
chr10,95948129,95949668,0,0.600619034048881,1538,1.0403120936280885
chr10,98782941,98788971,2,0.40421168300330834,6030,1.443025377342843
chr10,98960751,98962436,0,0.5976247204911418,1680,0.8907363420427553
chr10,98962435,98962905,1,0.8784949388905733,470,0.42643923240938164
chr10,99771459,99773623,1,0.19897007935133987,2164,0.8321775312066574
chr10,105377346,105383377,2,0.26244327663982414,6031,1.5754560530679933
chr10,105775520,105781551,2,0.4724583419833865,6031,1.3432835820895523
chr10,107505728,107506080,1,0.5704131976494419,352,1.4245014245014245
chr10,108310130,108316139,1,0.6452975286955671,6009,1.4647137150466045
chr10,109086159,109086439,0,0.7556818905024092,280,0.7168458781362007
chr10,109086440,109087068,1,0.978514251655145,628,1.2759170653907497
chr10,109318487,109318786,2,0.369253104873053,299,1.342281879194631
chr10,109812437,109818457,2,0.26625370201247855,6020,1.412194716730354
chr10,118433948,118434104,2,2.6093263505626676,156,2.5806451612903225
chr10,126056626,126057213,1,0.0,587,0.8532423208191127
chr10,126057215,126057375,2,0.6279502058512705,160,1.8867924528301887
chr10,131704548,131706170,1,0.44523371404490775,1622,1.0487353485502775
chr11,5914493,5918448,2,4.450543874247562,3955,1.062215477996965
chr11,6172957,6173111,2,0.0,154,1.3071895424836601
chr11,7233372,7234168,1,0.3779540187676382,796,1.1320754716981132
chr11,7811185,7813731,0,2.8172671581865707,2546,0.6286836935166994
chr11,13827592,13827861,2,0.4474705974280292,269,1.8656716417910448
chr11,13827861,13828256,1,0.7653210641337772,395,1.015228426395939
chr11,15974389,15974648,2,0.4259979798304836,259,1.550387596899225
chr11,16565613,16565698,0,1.1869890996931038,85,0.0
chr11,23084196,23084490,2,1.9672251931005296,294,1.3651877133105803
chr11,24168769,24170491,0,2.7178195952892703,1714,0.8715862870424173
chr11,24327951,24334001,1,0.39283176921884877,6050,1.570507521904447
chr11,25500009,25502139,2,4.291288452483217,2130,1.8318459370596525
chr11,29143254,29143769,2,0.9969918587050128,515,1.3618677042801557
chr11,29154040,29155594,1,0.40003591797259486,1554,1.03026400515132
chr11,29155590,29156373,0,0.02554931072455041,783,0.7672634271099744
chr11,30965578,30967391,0,0.898913038438786,1813,0.8278145695364238
chr11,30967384,30967513,0,0.0,129,0.78125
chr11,31315654,31321680,1,0.4512432776070401,6026,1.4605809128630705
chr11,36551606,36557636,2,0.3424346304847518,6030,1.525957870293581
chr11,36893588,36893939,2,1.1791640574418094,351,1.1428571428571428
chr11,36893939,36894780,0,0.7408667057562839,841,0.47619047619047616
chr11,37658141,37658940,0,2.5855126573696783,799,0.6265664160401002
chr11,39602470,39603155,1,3.2926496277611137,685,1.3157894736842106
chr11,41075062,41075136,0,0.0,74,0.0
chr11,48567104,48567200,2,2.455135650386598,96,3.1578947368421053
chr11,48847694,48853724,1,0.7904119681906056,6030,1.4596118759329906
chr11,49104093,49106078,0,0.3636625832753192,1985,0.8568548387096774
chr11,49704573,49704661,0,3.499548289697893,88,0.0
chr11,49793154,49797728,0,0.6125105407401299,4574,0.7872293898972228
chr11,50713020,50713920,0,1.481950740488751,900,0.778642936596218
chr11,54784876,54787362,2,3.429392976905013,2486,1.2072434607645874
chr11,54849946,54851079,2,3.5259853445988547,1133,2.9151943462897525
chr11,55198348,55199042,1,0.8989397848725001,694,0.8658008658008658
chr11,55199042,55199488,0,0.9023094563548368,446,0.898876404494382
chr11,58000000,58000187,2,2.448149898547956,187,4.838709677419355
chr11,60048715,60050984,0,1.6187108330046187,2269,0.5731922398589065
chr11,61084374,61086370,0,0.41195507622069033,1996,0.8521303258145363
chr11,73049511,73049697,2,0.0,186,1.6216216216216217
chr11,78677772,78683802,2,0.26582521321669506,6030,1.658649859014762
chr11,80206280,80206477,0,3.7537529365783846,197,2.0408163265306123
chr11,82155865,82161891,2,0.5981485332678178,6026,1.5103734439834025
chr11,83264469,83264696,1,1.4752970101321652,227,1.3274336283185841
chr11,84365812,84367203,1,2.437282952029406,1391,0.7194244604316546
chr11,85324758,85330821,2,0.3671472850509104,6063,1.534147146156384
chr11,85500259,85500554,2,0.7154046956255378,295,1.3605442176870748
chr11,87340031,87346061,2,0.576140071313934,6030,1.4761983745231382
chr11,90400067,90406098,2,0.47088031584109624,6031,1.4262023217247097
chr11,90966271,90972302,1,0.509142989423806,6031,1.3598673300165838
chr11,93136638,93142673,2,0.28056789207492,6035,1.524693404043752
chr11,93420986,93427031,1,0.3914260574901903,6045,1.588352084712111
chr11,94340703,94341482,1,0.38610123880509883,779,1.1568123393316196
chr11,95436216,95442246,2,0.3274338803347335,6030,1.5591308674738762
chr11,99602687,99608113,1,0.3843834079753493,5426,1.032258064516129
chr11,102976188,102976391,2,0.0,203,1.4851485148514851
chr11,104675467,104676844,1,0.15994667296903178,1377,0.9447674418604651
chr11,108684192,108685172,1,0.5326683581181374,980,0.9193054136874361
chr11,108685166,108685556,2,0.30834509652808784,390,7.197943444730077
chr11,109177494,109183526,1,0.35063890558174043,6032,1.4259658431437572
chr11,114842957,114844256,0,1.0387623995089013,1299,0.7704160246533128
chr11,115338907,115339208,2,0.36640123797365376,301,2.0
chr11,115339208,115339472,0,0.8018499454908481,264,0.7604562737642585
chr11,121821299,121823856,0,0.28604423904195675,2557,0.9780907668231612
chr11,121823853,121827182,2,0.3825110870904703,3329,1.7728365384615385
chr11,122476873,122478553,0,0.0714636716827006,1680,0.8933889219773675
chr11,125536609,125542640,2,0.41067743772169873,6031,1.4427860696517414
chr12,3499195,3500000,1,0.2738164411931954,805,0.746268656716418
chr12,3500000,3505228,2,0.2414139195136039,5228,1.5687775014348575
chr12,14182114,14182438,2,0.030873727439733798,324,1.238390092879257
chr12,17741271,17741454,2,0.1094092340276447,183,0.5494505494505495
chr12,19218944,19219000,0,0.0,55,0.0
chr12,19766651,19766805,1,1.376709381172487,154,0.6535947712418301
chr12,20762796,20762908,2,2.1358864842577163,110,3.6036036036036037
chr12,23418069,23419145,0,2.9164653722194616,1076,0.6511627906976745
chr12,26768224,26768423,2,3.0794035236904826,199,2.0202020202020203
chr12,34850063,34850434,0,1.7184519480889442,371,0.8108108108108109
chr12,36673455,36673588,2,7.998643166166625,119,6.0606060606060606
chr12,36780005,36780154,0,2.1244157785612936,148,0.0
chr12,38799646,38805673,2,0.6047777789758856,6027,1.4935280451377364
chr12,39800291,39801257,1,1.4941295417657416,960,0.7253886010362695
chr12,41844328,41845075,1,0.8481567018241345,747,0.8042895442359249
chr12,43532555,43533335,1,0.1283697752622905,780,1.0269576379974326
chr12,43533335,43534348,0,0.6958362800064918,1013,0.7905138339920948
chr12,43585246,43585696,1,0.9168943819011278,450,0.89086859688196
chr12,44108220,44114234,2,0.3066605722548738,6014,1.4468651255612839
chr12,44552984,44553282,2,1.6970030726236647,298,1.6835016835016836
chr12,44864837,44865334,0,0.4238405802632651,497,0.6048387096774194
chr12,44865334,44865824,1,1.2553469725468631,490,1.2269938650306749
chr12,51562631,51568657,2,0.41277232487916166,6026,1.5269709543568464
chr12,54788573,54794627,1,0.5371670156753292,6054,1.37122088220717
chr12,55096256,55102283,1,0.5613078308149263,6027,1.3773647527381347
chr12,56964316,56965052,1,0.861104186750622,736,0.8163265306122449
chr12,60008669,60009854,0,0.9340685381593409,1185,0.8445945945945946
chr12,60178732,60178996,2,1.1450604098091315,264,1.520912547528517
chr12,61002559,61003286,1,0.8311787816261611,726,1.1019283746556474
chr12,61373210,61373447,2,0.8940212638924204,237,0.423728813559322
chr12,61901259,61901437,0,0.5649777626966698,178,1.1299435028248588
chr12,64972505,64972565,0,3.4794152703896803,59,0.0
chr12,65350357,65353035,0,1.757879194034366,2678,0.8591707134852447
chr12,69773410,69779441,1,0.4507732800617443,6031,1.4096185737976783
chr12,73283620,73283637,0,0.0,17,0.0
chr12,73283667,73289668,2,0.5015986735641043,6001,1.4833333333333334
chr12,74874868,74880901,2,0.34561454010088233,6033,1.4588859416445623
chr12,79177049,79178091,1,0.38487069153634373,1042,0.9606147934678194
chr12,81706587,81706711,2,12.676475039348576,123,3.252032520325203
chr12,83450266,83450359,1,10.633065164855992,81,1.0869565217391304
chr12,83450359,83450836,0,0.6319174364817947,477,1.050420168067227
chr12,83671824,83674884,2,0.3505702094218768,3060,1.6672115070284406
chr12,83674887,83676496,0,0.38636336055675335,1609,0.8706467661691543
chr12,84254044,84254087,0,2.367226095241073,43,0.0
chr12,86239838,86240023,2,1.1482188560124345,185,2.1739130434782608
chr12,87590572,87592599,0,2.419306749541889,2017,0.7403751233958539
chr12,87747542,87749422,0,0.4374495558475083,1880,0.7982969664715274
chr12,87749420,87750131,1,0.5793328275656365,711,1.1267605633802817
chr12,91164099,91164376,2,1.0919322075862408,277,2.1739130434782608
chr12,94702745,94702832,0,9.846181535904414,87,0.0
chr12,97717933,97718957,1,0.49000635607970283,1024,0.9775171065493646
